"revision_date_completed","fillerblankdate","Account","Edge","StoneThickness","StoneColor","StoneType","Areas","JobName","RevisionReason","FabID","FabType","JobNumber","NumPieces","DraftNotes","DraftCompleted","creation_date","TotalSqft","SalesPerson","Revisor","FileData","RevisionType"
"1/9/2026 11:11:55 AM","","Rauser Construction","FLAT HONED","5","TAHITI LEATHERED","QZ","KITCHEN PERIM","3805 Balcones Drive","See Kaley's document for changes","14215","1","20455","14","","-1","1/6/2026 3:23:49 PM","195.2","5","6","/Customer NOTES 20455 - KITCHEN PERIM & ISLAND, SINK WALL FHBSP & VENT WRAP, HALL & PANTRY - REV 1.pdf","1"
"1/8/2026 2:43:08 PM","","RenderATX","BUTT-JOINTED","5","AQUA EXOTICA","QZ","FAB ONLY ELECTRICAL BOX","1112 W 9th St","PLease see attachment with questions from the builder","14864","2","20750","","replied to questions in email","-1","1/7/2026 8:51:51 AM","8.5","7","6","/questions from builder.pdf","1"
"1/8/2026 2:53:48 PM","","BuildCo","FLAT","5","CALACATTA ELEGANCE","STRATUS QUARTZ","BATHROOM VANITY","4009 North Hills Drive","soap dispenser to the right of the faucet 7  inches","14889","1","20793","5","","-1","1/7/2026 2:17:43 PM","23.6","5","6","","1"
"1/8/2026 3:28:05 PM","","R Builders","DEMI BULLNOSE","5","BIRCHWOOD","METROQUARTZ","PET CARE ROOM","9121 CAMELBACK","revise edge to regular Ogee everywhere","14688","7","19968","","","-1","1/8/2026 12:18:32 PM","38.72","9","6","","1"
"1/8/2026 3:15:42 PM","","R Builders","1/4","5","MYKONOS","QZ","TENNIS COURT COUNTER","9121 Camelback Dr","change edge to regular ogee edge","13157","7","19968","1","","-1","1/8/2026 12:21:01 PM","25.5","9","6","","1"
"1/9/2026 11:11:47 AM","","Vitek McIver Homes","FLAT","5","TAJ MAHAL","QZ","KITCHEN PERIMETER, KITCHEN ISLAND, COFFEE BAR","2517 HARTFORD RD","The cutouts on the island are supposed to be 18"" to the center, not the end of the outlets. Please also add the 18"" bsp back to the coffee bar (up to upper cabs), and add an install note that the bottoms of the WF panels will need to be scribed on site.","14651","7","20563","11","🤚 HOLD - NEED INFO ON OUTLETS 505 DONE","-1","1/8/2026 12:57:39 PM","131.1","7","6","","1"
"1/27/2026 12:37:41 PM","","Miars Construction","FLAT HONED","5","SWAN LEATHERED","QZ","KIT ISLAND, PERIM/FHBSP @RANGE WALL, HALL  BAR/FHBSP, MASTER CLOS","1605 Cliffside Drive","vein flow at backsplash unacceptable. try using 2 slabs that have the same vein flow direction. no bookmatch","14927","1","20664","14","","-1","1/27/2026 11:55:48 AM","149.3","5","15","","3"
"1/27/2026 2:34:57 PM","","BuildCo","FLAT","5","AURORA","OPAL QUARTZ","KITCHEN","4009 North Hills Drive","correct sink setback","14890","1","20793","","","-1","1/27/2026 12:40:49 PM","106.5","5","15","","3"
"1/28/2026 1:57:53 PM","","Elle J Designs","FLAT","4","LUCE ORO","PENTAL QUARTZ","TUB WINDOW LEDGE, SHOWER NICHE, AND WALL CAP","9508 Lynnhaven Street","There is only one wall cap shown in the template files. An additional piece was created in error. Piece 5 of 5 should be removed.","14879","1","20815","5","","-1","1/28/2026 1:41:12 PM","6","15","15","","3"
"1/29/2026 3:20:05 PM","","Elle J Designs","COVE DUPONT","5","LUCE ORO","PENTAL QUARTZ","PRIMARY BATH VANITIES","9508 Lynnhaven Street","please change edge to Cove Dupont","14878","1","20815","4","","-1","1/28/2026 3:46:12 PM","21.53","15","15","","1"
"1/29/2026 4:25:23 PM","","Beckworth Design Build","FLAT HONED","4","CALACATTA BORGHINI HONED","MS","BATH 4 TUB/FRONT/LEFT/RIGHT, VANITY WALL, SIDE VANITY WALL, CLOSET ENTRY WALL","6 Sundown Parkway","Revise per 1/27 retemplate","14300","1","20633","","","-1","1/29/2026 8:48:35 AM","107.85","7","15","","1"
"2/2/2026 8:51:16 AM","","Kane Toler","FLAT HONED","5","BLANC CEMENTO MATTE","STRATUS QUARTZ","PRIMARY DOOR JAMBS, PRIMARY SHOWER NICHE AND SEAT","Toler-4636 Marlo Drive","please mill pcs 1,2,3, and 5 to 2cm- pc 4 will stay 3cm","14904","2","20765","5","","-1","1/29/2026 8:58:55 AM","12.2","9","6","","1"
"2/2/2026 8:41:04 AM","","Kane Toler","FLAT","5","MOTION GREY","SS","OFFICE WINDOW SURROUND, SHOWER NICHE SURROUND, OFFICE DOOR JAMB","TOLER - 4636 MARLO DRIVE","please mill all pcs to 2cm","14744","2","20765","","","-1","1/29/2026 9:00:07 AM","15","9","6","","1"
"2/2/2026 10:55:05 AM","","Elle J Designs","FLAT","4","LUCE ORO","PENTAL QUARTZ","TUB WINDOW LEDGE, SHOWER NICHE, AND WALL CAP","9508 Lynnhaven Street","please change wall cap (pc 4 of 4) to 28.5""","14879","1","20815","5","","-1","1/30/2026 9:28:47 AM","6","15","6","","1"
"2/17/2026 1:27:45 PM","","Lake Group Builders","flat leathered","5","TAJ MAHAL LEATHERED","QZ","MULTI-LEVEL BAR SPLASH","105 Riley Road","change bar sink to BAR SINK BLANCO PRECIS MEDIUM BOWL SOFT WHITE 527404 REC 11/26 BIN B-1 - update outlet cutouts in splash- they are standard cutouts oriented horizontally. client wants to see if the veining can be like the attached.","14835","1","20771","","🤚 - HOLD 2/2 - BOXES NOT INSTALLED FOR OUTLETS, WILL NEED RETEMPLATE - WALL MOUNT FAUCET Q TO SALES.","-1","1/30/2026 10:24:47 AM","67.2","9","6","/veining for riley bar.jpg","1"
"2/2/2026 9:50:07 AM","","Kane Toler","FLAT HONED","5","REGAL SOAPSTONE MATTE","STRATUS QUARTZ","KITCHEN PERIMETER, KITCHEN ISLAND","Toler-4636 Marlo Drive","please remove scribing along pcs 4 and 5 - client will have tile on top of countertop on that wall.","14743","1","20765","7","","-1","1/30/2026 2:08:23 PM","76.7","9","6","","1"
"2/2/2026 11:04:01 AM","","Rachel Mast Design","FLAT HONED","4","CAVALLION HONED","TRAVERTINE","VANITY","Petter Powder Room","Change overhang to 1/4""","14964","1","20825","1","","-1","2/2/2026 10:54:27 AM","4.9","5","6","","1"
"2/18/2026 12:14:39 PM","","FSB Custom Homes, LLC","FLAT HONED","5","MYKONOS (TO BE HONED BY ALPHA)","QZ","KITCHEN PERIMETER W/ FHBS, PANTRY","258 West Ranch Road","Builder adding for the internal of the vent shroud and adjusted the shroud in a little on the left side. See attachment.","14679","1","20482","18","RETEMPLATE SCHEDULED FOR 2/17 🤚 - HOLD - NOT SURE IF WE SHOULD USE CUSTOMER DIMS OR RETEMPLATE","-1","2/2/2026 2:20:59 PM","174.9","7","6","/WEST RANCH KITCHEN BACKSPLSH.pdf","1"
"2/5/2026 9:33:33 AM","","Hall, Renee","FLAT POLISH","2","AWAKE","DK","KITCHEN BACKSPLASH - SINK WALL","Hall-247 Mesa Dr (2026)","Layout was not done per Joshua's instructions (see email from Katy on 1/27). Slabsmith to existing kitchen (job 20488.","14919","1","20822","3","","-1","2/4/2026 1:18:20 PM","8","7","6","","3"
"2/5/2026 10:06:06 AM","","Miars Construction","FLAT","5","LINEN CREAM","SS","LAUNDRY","1605 Cliffside Drive","see architect change in attached file.","14988","7","20664","2","","-1","2/5/2026 9:24:47 AM","22.9","5","6","/REVISION 20664 - LAUNDRY-BLOCK APA.pdf","1"
"2/11/2026 2:13:03 PM","","Texas Construction Company","1 1/2","3","BASALT LEATHERED","STRATUS PORCELAIN","GYM, GYM BATH","907 Terrace Mountain Drive","Increase Gym Bath vanity backsplash to 5"". Keep Gym backsplash at 4:.","14918","1","20562","4","","-1","2/9/2026 7:38:43 AM","25","7","15","","3"
"2/10/2026 4:52:22 PM","","","","","","","","","Change to new job","13641","1","19950","1","","-1","2/9/2026 10:08:03 AM","6.2","","6","","1"
"2/10/2026 4:52:15 PM","","","","","","","","","Change to new job","13640","1","19950","","","-1","2/9/2026 10:08:30 AM","19.5","","6","","1"
"3/31/2026 3:58:42 PM","","","","","","","","","New sink model","13052","1","19948","17","NEW SINK INFOR: https://www.fergusonhome.com/blanco-442763/s1604896?uid=3829701#overview","-1","3/31/2026 10:37:04 AM","162.7","","15","","1"
"4/7/2026 9:47:05 AM","","Jauregui Architect Builders","","","","","JP","266 Club Ranch Ct - Athos White - Master Bath Vanities/Walls/Ceilings","Use 330442 for the layout","14598","1","19949","2","","-1","4/1/2026 7:06:16 AM","15.4","","15","","2"
"4/2/2026 4:16:50 PM","","Jauregui Architect Builders","2","5","TAJ MAHAL","QZ","KITCHEN PERIMETER, SPLASH, ISLAND","266 Club Ranch Ct - Taj Mahal - Kitchen, Pantry","See attachment for questions/requests from customer. They like the option without the seam at the sink.","14869","7","19947","","","-1","4/1/2026 7:17:23 AM","316.66","7","15","/kitchen markups-questions.pdf","1"
"4/7/2026 11:23:44 AM","","Beckworth Design Build","2 1/2","4","CALACATTA VAGLI ORO HONED","MS","PRIMARY VANITIES, PANTRY","6 Sundown Parkway","Pantry is supposed to have 2 1/2"" mitered edge","14546","1","20633","","","-1","4/1/2026 3:36:07 PM","106","7","15","","4"
"4/2/2026 11:21:23 AM","","RD Horton Construction","FLAT","5","GEMSTONE BEIGE","DELLA TERRA QUARTZ","KITCHEN W/ PENINSULA","297 Cave Springs Dr W","PLEASE REMOVE THE SCRIBE ON PC 3 OF 5- THANKS!","15197","1","20916","5","","-1","4/2/2026 11:10:54 AM","59","6","12","","2"
"4/2/2026 11:50:53 AM","","RD Horton Construction","FLAT","5","AURORA","OPAL QUARTZ","GUEST BATH,WET BAR,PASS THRU","297 Cave Springs Dr W","please remove faucet holes on guest bath- conflict with faucet specs and safer to cut on site at install than risk a redo. Please note to drill on site at install.","15196","1","20916","6","","-1","4/2/2026 11:28:24 AM","17.5","6","12","","2"
"4/7/2026 12:32:13 PM","","Jauregui Architect Builders","2","5","TAJ MAHAL","QZ","UTILITY","266 Club Ranch Ct - Taj Mahal - Utility","Move the sink so there is a 4"" setback (as long as that doesn't require adding the metal support back in)","13052","1","19948","17","","-1","4/3/2026 7:13:40 AM","162.7","7","15","","1"
"4/7/2026 2:51:00 PM","","","","","","","","","Please change to new faucet model","15088","1","20585","4","","-1","4/3/2026 3:31:03 PM","14.8","","15","","1"
"4/10/2026 2:38:54 PM","","Stewart and Company","","","","","BATH 1 (BOY","2700 Island Ledge Cv","Small ogee should be on the backsplash, but flat edge on the side splashes","15095","1","20585","6","🤚 HOLD - CLARIFICATION REQUESTED","-1","4/3/2026 3:37:33 PM","24.1","","15","","1"
"4/6/2026 11:20:50 AM","","Wickham, Matt","FLAT","5","PURE DOLOMITIC WHITE","MS","MASTER VANITY  AND HALF WALL , BATH 2 VANITY","Wickham-8910 Spicebrush Drive","Make splashes in Master 4"". mirror being removed","15170","1","20913","","","-1","4/6/2026 10:49:27 AM","28.91","5","6","","1"
"3/15/2025 3:56:07 PM","","Gray Construction Company","FLAT","5","TAJ MAHAL","QUARTZITE","KITCHEN,MA BA, BA 2","706 OAK VALLEY","block 2 of 2 missing in s drive-need block 2 of 2 with edited highlighted areas removed from block","13443","1","20366","12","","-1","2/6/2025 4:28:52 PM","73.2","6","6","","3"
"3/15/2025 3:56:07 PM","","FSB Custom Homes, LLC","FLAT HONED","4","COTE D AZUR (TO BE HONED BY ALPHA)","MS","PRIMARY SHOWER WALLS/NICHES/CURBS","3703 MEADOWBANK DR","Check to see if revision is needed after 1/24 template verification","13274","1","20186","29","","-1","2/7/2025 10:00:02 AM","138.4","7","6","","1"
"3/15/2025 3:56:07 PM","","Ignite Outdoor Kitchens","FLAT HONED","4","DANAE","DEKTON","OUTDOOR KITCHEN","208 MARAVILLA BLUFF LANE","This material does have directional flow.  Please place 2 in between 2","13459","1","20349","4","","-1","2/7/2025 1:28:00 PM","32.7","5","6","","3"
"3/15/2025 3:56:07 PM","","VICK HOMES","FLAT POLISH","5","CRYSTAL ACQUA","QZ","PRIMARY BATH VANITY/MIRROR FRAME, TUB BACKSPLASH","3102 Fleece Flower Cv","Please add scallop detail to vanity side splash pieces (see attached inspiration photo)","12911","1","20198","9","","-1","2/10/2025 8:39:39 AM","51.2","7","15","/side splash inspo.jpg","1"
"3/15/2025 3:56:07 PM","","VICK HOMES","FLAT POLISH","5","CRYSTAL ACQUA","QZ","PRIMARY BATH VANITY/MIRROR FRAME, TUB BACKSPLASH","3102 Fleece Flower Cv","Please add scallops to piece 6 of 9, and side splash on right with scallop detail.","12911","1","20198","9","","-1","2/10/2025 11:17:43 AM","51.2","7","15","","1"
"3/15/2025 3:56:07 PM","","David Wilkes Builders","2","5","SARATOGA LEATHERED","QZ","KITCHEN ISLAND","210 Lavaca St. Apt. 2310","Please put the cooktop cutout on the DXF","13414","1","20344","1","","-1","2/11/2025 7:28:15 AM","27.8","7","6","","3"
"3/15/2025 3:56:07 PM","","R Builders","FLAT HONED","5","SANDALUS LEATHERED","QZ","PRIMARY SHOWER","3111 SOUTH PACE BEND","nathan wants to check to see if there is enough material left for two 4"" x 69"" jambs - see attached. if so, please wait to add to the shop drawing until the client signs off on variance.","13233","1","19758","32","","-1","2/11/2025 10:11:00 AM","138.4","9","6","/Screenshot_20250207_115927_Drive.jpg","1"
"3/15/2025 3:56:07 PM","","VICK HOMES","FLAT POLISH","5","CRYSTAL ACQUA","QZ","PRIMARY BATH VANITY/MIRROR FRAME, TUB BACKSPLASH","3102 Fleece Flower Cv","Please add scallop detail in the middle of piece 3 like on the inspiration photo (attached).","12911","1","20198","9","","-1","2/11/2025 3:33:11 PM","51.2","7","6","/side splash inspo_1.jpg","3"
"3/15/2025 3:56:07 PM","","RenderATX","SMALL OGEE","5","TYROL","VICOSTONE","KITCHEN ISLAND","1900 East Side Drive","Please add dimension highlighted in green on attached drawing (from edge of island to center of pop up outlet)","13422","1","20275","1","","-1","2/13/2025 7:06:34 AM","31.4","7","6","/island.png","5"
"3/15/2025 3:56:07 PM","","Jauregui Architect Builders","2","5","LAVEZZI LEATHERED","QZ","HALL 2 BREAKFAST BAR","266 Club Ranch Ct - Lavezzi - Powder 2, Office, Media Bar, Hall 2 Breakfast Bar","Please use 332647 for the layout, along with either 324524 or 324525 (depending on which direction the veins need to run).","13468","1","19957","2","","-1","2/13/2025 7:35:28 AM","9.7","7","6","","5"
"3/15/2025 3:56:07 PM","","RenderATX","HALF BULNOSE HONED","5","ABSOLUTE BLACK HONED","GS","KITCHEN PERIMETER, PANTRY, DINING, MUDROOM","1900 EAST SIDE DRIVE","Please put the dimensions between the hole cutouts at the kitchen sink","13429","1","20275","9","","-1","2/13/2025 12:38:38 PM","86.4","7","","","3"
"3/15/2025 3:56:07 PM","","ODONNEL JULIA","FLAT POLISH","5","MIAMI WHITE","SS","KITCHEN","ODONNEL 6002 OPEN RANGE TRAIL","Remove window sill piece and corresponding notes","13472","7","20372","","","-1","2/13/2025 1:18:00 PM","34.5","5","15","","3"
"3/15/2025 3:56:07 PM","","Hilderbran, Tracy","FLAT","5","PURE WHITE","CS","WET BAR BACKSPLASH, KITCHEN PERIMETER BACKSPLASH","226 Canyon Creek (2024)","MISSING LAYOUT- CHECKED S DRIVE FOLDER- NO LAYOUT FOR KITCHEN/WET BAR BSP-MATERIAL SHARED WITH PHASE 1","13402","1","20271","3","","-1","2/14/2025 3:42:38 PM","4.6","6","15","","3"
"3/15/2025 3:56:07 PM","","Ignite Outdoor Kitchens","FLAT HONED","4","DANAE","DEKTON","OUTDOOR KITCHEN","208 MARAVILLA BLUFF LANE","Please make changes per the loom video Luke shared","13459","1","20349","4","","-1","2/14/2025 3:48:30 PM","32.7","5","6","","1"
"3/15/2025 3:56:07 PM","","Rauser Construction","FLAT","5","OPAL WHITE (Honed or Polish)","MS","PRIMARY BATH","400 Barranca Circle","Add Qty 3 8""x5"" shower shelves per Tracy's discussion with Josh","12956","1","20245","9","","-1","2/14/2025 4:03:16 PM","64.8","5","6","","4"
"5/4/2026 11:30:12 AM","","Muncie Construction","WATERFALL","5","ASTORIA","GS","UTILITY/KITCHEN","1598 Hwy 39 - Casita 2 (2026)","Please change edge profile to waterfall per designer-can we see what can be done to getter a better flow of the vein match at the seam?I know the challengesjust curious if we can tilt that piece on the second slab someway.","15308","1","20947","5","","-1","4/30/2026 9:34:18 AM","63.6","6","12","","1"
"5/4/2026 11:30:34 AM","","Muncie Construction","WATERFALL","5","BIANCO RHINO","MS","GUEST BA/MASTER BA","1598 Hwy 39 - Casita 2 (2026)","PLEASE REVISE DRAWINGS TO REFLECT A WATERFALL EDGE PROFILE PER DESIGNER","15303","1","20947","8","","-1","4/30/2026 9:49:53 AM","33.7","6","12","","1"
"5/4/2026 11:28:05 AM","","Muncie Construction","WATERFALL EDGE PROFILE, SEE BACKSPLASH DETAILS","5","BIANCO RHINO","MS","POWDER BATH","1598 Hwy 39 - Casita 2 (2026)","PLEASE REVISE DRAWINGS TO REFLECT A WATERFALL EDGE PROFILE PER DESIGNER","15304","1","20947","2","","-1","4/30/2026 9:50:16 AM","6.6","6","12","","1"
"5/4/2026 1:13:07 PM","","Jeng, David","FLAT POLISH","5","BLACK GALAXY","GS","ENTERTAINMENT CENTER TOP","Jeng-10009 Dark Star Terrace","Change the layout (see attached) to leave us with a better remnant","15296","8","20948","1","","-1","4/30/2026 5:39:55 PM","11.5","7","6","/layout.png","3"
"5/4/2026 2:33:44 PM","","Stewart and Company","FLAT HONED","5","TAJ MAHAL LEATHERED","QZ","KITCHEN PERIMETER COUNTERTOPS AND ISLAND","1803 Lakeshore Dr (2026)","Please add a shop note to leather the backsides of the waterfall panels","15255","1","20616","9","","-1","5/1/2026 9:36:24 AM","93.6","7","6","","3"
"5/7/2026 4:55:33 PM","","Blue Horse Building","FLAT","4","Cremo Delicato Honed","MS","PRIMARY MIRROR TRIM, LEDGE, SHOWER DOOR JAMBS AND TRIM","1260 Mesa Ranch Road","See template verification file and notes from Rand April 30","15103","1","20683","15","","-1","5/1/2026 2:32:03 PM","32.6","5","15","","4"
"5/6/2026 9:57:48 AM","","Meridian Custom Homes","FLAT HONED","5","SARATOGA HONED","QZ","KITCHEN PERIM, ISLAND, PANTRY, POWDER","6001 Cary Drive","Revise and answer questions per attached file.","14931","1","20837","10","","-1","5/1/2026 3:08:48 PM","147.2","5","12","/Builder questions & revisions.png","1"
"5/26/2026 9:06:22 AM","","Coats Homes","SEE SPECIAL NOTES","5","SEE SPECIAL NOTES","SEE SPECIAL NOTES","PRELIMINARY DRAWINGS","13009 Flowering Senna Bend","The layout views need to show how the veins will flow between the pieces, not just rectangles that aren't connected to each other. Also curious if there are prelim drawings with piece numbers so they can correlate which piece is which on the layouts.","15389","2","20859","","","-1","5/21/2026 3:16:36 PM","371","7","15","","3"
"5/21/2026 4:46:03 PM","","Jauregui Architect Builders","2","5","TAJ MAHAL","QZ","KITCHEN PERIMETER, SPLASH, ISLAND","266 Club Ranch Ct - Taj Mahal - Kitchen, Pantry","Remove seam at kitchen sink","14869","7","19947","","","-1","5/21/2026 3:28:59 PM","316.66","7","6","","1"
"5/22/2026 3:01:04 PM","","Blue Horse Building","","","","","AG REDO: RE-CUT ESTEE","1260 Mesa Ranch Road","also add shower niche 24 1/8 x 4 9/15 one edge finished and bottom honed as well","15401","3","20683","","","-1","5/21/2026 4:09:32 PM","1","","15","","2"
"6/11/2026 3:09:09 PM","","Beckworth Design Build","SMALL OGEE HONED","4","CALACATTA MONET HONED","MS","BATH 2 VANITY","6 Sundown Parkway","Add bullnose trim at bottom of vanity and on backsplash per attachment. Modify dimensions on backsplash per redlines on attachment.","14297","7","20633","23","WAITING FOR EDGE APPROVAL🤚 -","-1","5/22/2026 6:55:16 AM","40","7","6","/SD Bath 2 Vanity REVISED 5.21.26.pdf","1"
"5/22/2026 8:57:59 AM","","Stehling Construction","FLAT","5","RAINIER GOLD","STRATUS QUARTZ","MAIN HOUSE BA 1,BA2,BA3,BA4,POOL HOUSE BA","370 Twin Springs Rd N","This needs backpslash- I only requested to remove the backsplash at the MAIN HOUSE and POOL HOUSE KITCHENS.","15321","1","20957","16","","-1","5/22/2026 8:33:38 AM","54.5","6","6","","3"
"5/26/2026 9:44:17 AM","","Oak and Stone Residential","FLAT HONED","5","BIANCO CARRARA HONED","MS","KITCHEN SHELF","42 Laurel Hill St.","(This was on the fab form) Please add shop note: hone underside of shelf.","15395","2","20924","1","","-1","5/26/2026 7:09:05 AM","1","7","15","","3"
"5/28/2026 8:14:42 AM","","Oak and Stone Residential","FLAT HONED","5","NEGRESCO HONED","GS","PRIMARY BATH VANITY","42 Laurel Hill St.","Color is changing to Negresco Honed","15239","8","20924","2","","-1","5/26/2026 11:52:35 AM","10.5","7","6","","1"
"5/26/2026 1:06:12 PM","","Stewart and Company","","","","","BATH 3 (PIPPA LOU","2700 ISLAND LEDGE CV","Change edge from small ogee to mitered drop down to floor. See attachment for other dimension changes.","15386","1","20585","2","revision no longer needed","-1","5/26/2026 12:32:47 PM","23.5","","6","/20585 - BATH 3 (PIPPA LOU'S BATH) TUB DECK - REDLINES.pdf","1"
